timestamp_ms,can_id,temp_c,volt_v,curr_a,fault_flags
14600,0x100,62.21,3.968,-6.178,0x1
14700,0x100,62.86,3.966,-6.261,0x1
14800,0x100,63.42,3.963,-5.795,0x1
14900,0x100,63.99,3.960,-5.808,0x1
15000,0x100,64.47,3.957,-5.520,0x1
15100,0x100,64.87,3.954,-6.265,0x1
15200,0x100,65.19,3.950,-5.137,0x1
15300,0x100,65.52,3.947,-5.882,0x1
15400,0x100,65.76,3.944,-5.172,0x1
15500,0x100,65.92,3.941,-5.599,0x1
15600,0x100,66.00,3.937,-5.403,0x1
15700,0x100,66.00,3.934,-6.317,0x1
15800,0x100,66.00,3.931,-5.699,0x1
15900,0x100,65.92,3.928,-6.161,0x1
16000,0x100,65.76,3.925,-6.069,0x1
16100,0x100,65.52,3.920,-5.089,0x1
16200,0x100,65.27,3.916,-5.642,0x1
16300,0x100,64.95,3.913,-5.681,0x1
16400,0x100,64.55,3.910,-5.921,0x1
16500,0x100,64.07,3.905,-5.847,0x1
16600,0x100,63.50,3.902,-5.951,0x1
16700,0x100,62.94,3.897,-5.346,0x1
16800,0x100,62.29,3.894,-5.459,0x1
16900,0x100,61.57,3.891,-5.455,0x1
17000,0x100,60.84,3.886,-6.069,0x1
17100,0x100,60.04,3.883,-6.169,0x1
17200,0x100,59.23,3.878,-5.917,0x0
17300,0x100,58.26,3.873,-5.407,0x0
17400,0x100,57.38,3.870,-6.126,0x0
17500,0x100,56.33,3.865,-6.309,0x0
17600,0x100,55.36,3.862,-5.337,0x0
17700,0x100,54.23,3.857,-6.065,0x0
17800,0x100,53.19,3.852,-5.999,0x0
17900,0x100,52.06,3.849,-5.424,0x0
18000,0x100,50.85,3.844,-5.342,0x0
18100,0x100,49.72,3.839,-5.154,0x0
18200,0x100,48.51,3.836,-5.163,0x0
18300,0x100,47.22,3.831,-5.856,0x0
18400,0x100,46.01,3.826,-5.050,0x0
18500,0x100,44.73,3.821,-5.485,0x0
18600,0x100,43.44,3.817,-5.263,0x0
18700,0x100,42.15,3.813,-5.111,0x0
18800,0x100,40.86,3.808,-6.052,0x0
18900,0x100,39.57,3.804,-5.411,0x0
19000,0x100,38.28,3.799,-5.459,0x0
19100,0x100,37.07,3.794,-6.256,0x0
19200,0x100,35.78,3.789,-6.291,0x0
19300,0x100,34.49,3.784,-6.317,0x0
19400,0x100,33.28,3.779,-6.256,0x0
19500,0x100,31.99,3.775,-5.381,0x0
19600,0x100,30.78,3.771,-5.869,0x0
19700,0x100,29.58,3.767,-5.089,0x0
19800,0x100,28.45,3.762,-5.067,0x0
19900,0x100,27.32,3.757,-5.329,0x0
20000,0x100,26.19,3.752,-5.281,0x0
20100,0x100,25.14,3.747,-5.912,0x0
20200,0x100,24.10,3.742,-6.082,0x0
20300,0x100,23.13,3.738,-5.085,0x0
20400,0x100,22.24,3.733,-5.729,0x0
20500,0x100,21.27,3.728,-5.738,0x0
20600,0x100,20.47,3.723,-6.200,0x0
20700,0x100,19.66,3.718,-5.982,0x0
20800,0x100,18.94,3.713,-5.533,0x0
20900,0x100,18.21,3.709,-5.786,0x0
21000,0x100,17.57,3.704,-5.525,0x0
21100,0x100,17.00,3.699,-5.934,0x0
21200,0x100,16.44,3.694,-5.329,0x0
21300,0x100,15.96,3.689,-6.030,0x0
21400,0x100,15.55,3.684,-5.385,0x0
21500,0x100,15.23,3.680,-5.054,0x0
21600,0x100,14.99,3.675,-5.551,0x0
21700,0x100,14.75,3.670,-5.316,0x0
21800,0x100,14.59,3.665,-5.917,0x0
21900,0x100,14.51,3.660,-6.017,0x0
22000,0x100,14.51,3.655,-5.734,0x0
22100,0x100,14.51,3.651,-5.816,0x0
22200,0x100,14.59,3.646,-5.459,0x0
22300,0x100,14.75,3.641,-6.313,0x0
22400,0x100,14.99,3.636,-5.564,0x0
22500,0x100,15.31,3.631,-6.317,0x0
22600,0x100,15.63,3.626,-6.030,0x0
22700,0x100,16.04,3.622,-5.141,0x0
22800,0x100,16.52,3.618,-5.965,0x0
22900,0x100,17.08,3.613,-5.873,0x0
23000,0x100,17.65,3.609,-5.816,0x0
23100,0x100,18.29,3.604,-5.215,0x0
23200,0x100,19.02,3.599,-5.803,0x0
23300,0x100,19.82,3.594,-6.139,0x0
23400,0x100,20.63,3.589,-6.043,0x0
23500,0x100,21.44,3.586,-5.468,0x0
23600,0x100,22.40,3.581,-6.239,0x0
23700,0x100,23.29,3.576,-6.095,0x0
23800,0x100,24.34,3.572,-5.080,0x0
23900,0x100,25.38,3.568,-5.407,0x0
24000,0x100,26.43,3.564,-5.089,0x0
24100,0x100,27.56,3.559,-6.021,0x0
24200,0x100,28.69,3.555,-5.577,0x0
24300,0x100,29.82,3.551,-5.363,0x0
24400,0x100,31.03,3.546,-5.921,0x0
24500,0x100,32.23,3.543,-5.625,0x0
24600,0x100,33.44,3.538,-6.130,0x0
24700,0x100,34.73,3.535,-5.616,0x0
24800,0x100,36.02,3.530,-5.268,0x0
24900,0x100,37.23,3.526,-5.921,0x0
25000,0x100,38.52,3.522,-6.165,0x0
25100,0x100,39.81,3.518,-6.200,0x0
25200,0x100,41.10,3.514,-5.760,0x0
25300,0x100,42.39,3.510,-5.760,0x0
25400,0x100,43.68,3.507,-5.429,0x0
25500,0x100,44.97,3.502,-5.568,0x0
25600,0x100,46.26,3.499,-5.577,0x0
25700,0x100,47.47,3.496,-5.978,0x0
25800,0x100,48.67,3.491,-5.895,0x0
25900,0x100,49.88,3.488,-6.017,0x0
26000,0x100,51.09,3.485,-5.551,0x0
26100,0x100,52.22,3.481,-5.503,0x0
26200,0x100,53.35,3.478,-6.126,0x0
26300,0x100,54.48,3.475,-5.934,0x0
26400,0x100,55.52,3.470,-5.385,0x0
26500,0x100,56.57,3.467,-5.028,0x0
26600,0x100,57.54,3.464,-5.686,0x0
26700,0x100,58.42,3.460,-6.322,0x0
26800,0x100,59.31,3.459,-5.220,0x0
26900,0x100,60.20,3.456,-5.507,0x1
27000,0x100,61.00,3.452,-6.300,0x1
27100,0x100,61.73,3.449,-6.008,0x1
27200,0x100,62.37,3.446,-5.638,0x1
27300,0x100,63.02,3.443,-6.261,0x1
27400,0x100,63.58,3.441,-5.241,0x1
27500,0x100,64.15,3.438,-5.938,0x1
27600,0x100,64.55,3.435,-6.043,0x1
27700,0x100,64.95,3.433,-5.965,0x1
27800,0x100,65.36,3.430,-5.172,0x1
27900,0x100,65.60,3.428,-5.333,0x1
28000,0x100,65.76,3.425,-5.054,0x1
28100,0x100,65.92,3.423,-6.191,0x1
28200,0x100,66.00,3.420,-5.398,0x1
28300,0x100,66.00,3.418,-5.268,0x1
28400,0x100,66.00,3.417,-5.028,0x1
28500,0x100,65.84,3.414,-5.220,0x1
28600,0x100,65.68,3.412,-5.869,0x1
28700,0x100,65.44,3.410,-5.411,0x1
28800,0x100,65.19,3.409,-5.176,0x1
28900,0x100,64.79,3.407,-5.651,0x1
29000,0x100,64.39,3.404,-5.211,0x1
29100,0x100,63.90,3.402,-6.100,0x1
29200,0x100,63.34,3.401,-6.134,0x1
29300,0x100,62.70,3.399,-6.208,0x1
29400,0x100,62.05,3.399,-6.008,0x1
29500,0x100,61.33,3.398,-5.869,0x1
29600,0x100,60.60,3.396,-5.773,0x1
29700,0x100,59.79,3.394,-5.050,0x0
29800,0x100,58.91,3.393,-6.169,0x0
29900,0x100,57.94,3.393,-5.899,0x0
30000,0x100,57.05,3.391,-5.128,0x0
30100,0x100,56.01,3.389,-6.182,0x0
30200,0x100,54.96,3.389,-5.403,0x0
30300,0x100,53.91,3.388,-5.747,0x0
30400,0x100,52.78,3.388,-5.708,0x0
30500,0x100,51.66,3.386,-5.063,0x0
30600,0x100,50.45,3.386,-5.642,0x0
30700,0x100,49.32,3.386,-5.472,0x0
30800,0x100,48.03,3.385,-5.320,0x0
30900,0x100,46.82,3.385,-5.359,0x0
31000,0x100,45.61,3.385,-6.091,0x0
31100,0x100,44.32,3.385,-6.204,0x0
31200,0x100,43.03,3.385,-6.169,0x0
31300,0x100,41.74,3.385,-6.134,0x0
31400,0x100,40.45,3.385,-6.191,0x0
31500,0x100,39.16,3.385,-5.755,0x0
31600,0x100,37.88,3.385,-5.864,0x0
31700,0x100,36.59,3.385,-5.381,0x0
31800,0x100,35.30,3.385,-6.195,0x0
31900,0x100,34.09,3.385,-5.607,0x0
32000,0x100,32.80,3.385,-5.050,0x0
32100,0x100,31.59,3.386,-5.947,0x0
32200,0x100,30.38,3.386,-6.026,0x0
32300,0x100,29.25,3.386,-5.947,0x0
32400,0x100,28.04,3.388,-5.059,0x0
32500,0x100,26.92,3.388,-5.712,0x0
32600,0x100,25.87,3.389,-5.690,0x0
32700,0x100,24.82,3.389,-5.668,0x0
32800,0x100,23.77,3.391,-5.799,0x0
32900,0x100,22.81,3.391,-5.786,0x0
33000,0x100,21.92,3.393,-5.407,0x0
33100,0x100,21.03,3.394,-6.239,0x0
33200,0x100,20.15,3.396,-5.307,0x0
33300,0x100,19.42,3.396,-5.263,0x0
33400,0x100,18.70,3.398,-5.024,0x0
33500,0x100,17.97,3.399,-5.917,0x0
33600,0x100,17.33,3.401,-5.716,0x0
33700,0x100,16.76,3.402,-6.008,0x0
33800,0x100,16.28,3.404,-5.237,0x0
33900,0x100,15.88,3.406,-6.230,0x0
34000,0x100,15.47,3.407,-5.119,0x0
34100,0x100,15.15,3.409,-5.755,0x0
34200,0x100,14.91,3.412,-5.433,0x0
34300,0x100,14.67,3.414,-5.119,0x0
34400,0x100,14.51,3.415,-5.616,0x0
34500,0x100,14.51,3.418,-5.228,0x0
34600,0x100,14.51,3.420,-5.708,0x0
34700,0x100,14.51,3.422,-5.620,0x0
34800,0x100,14.67,3.425,-5.812,0x0
34900,0x100,14.83,3.427,-5.721,0x0
35000,0x100,15.07,3.430,-5.346,0x0
35100,0x100,15.39,3.431,-6.313,0x0
35200,0x100,15.79,3.435,-5.973,0x0
35300,0x100,16.20,3.436,-5.795,0x0
35400,0x100,16.68,3.439,-6.278,0x0
35500,0x100,17.25,3.443,-5.167,0x0
35600,0x100,17.89,3.446,-5.085,0x0
35700,0x100,18.53,3.447,-6.069,0x0
35800,0x100,19.26,3.451,-5.769,0x0
35900,0x100,20.07,3.454,-5.899,0x0
36000,0x100,20.87,3.457,-5.978,0x0
36100,0x100,21.76,3.460,-6.291,0x0
36200,0x100,22.64,3.464,-5.455,0x0
36300,0x100,23.61,3.467,-5.111,0x0
36400,0x100,24.66,3.470,-5.712,0x0
36500,0x100,25.71,3.473,-6.256,0x0
36600,0x100,26.75,3.476,-5.451,0x0
36700,0x100,27.88,3.480,-5.255,0x0
36800,0x100,29.01,3.483,-5.664,0x0
36900,0x100,30.22,3.486,-5.285,0x0
37000,0x100,31.43,3.491,-5.816,0x0
37100,0x100,32.64,3.494,-5.368,0x0
37200,0x100,33.85,3.497,-5.616,0x0
37300,0x100,35.14,3.501,-6.182,0x0
37400,0x100,36.42,3.505,-5.799,0x0
37500,0x100,37.71,3.509,-5.176,0x0
37600,0x100,39.00,3.514,-5.668,0x0
37700,0x100,40.29,3.517,-6.213,0x0
37800,0x100,41.58,3.520,-5.664,0x0
37900,0x100,42.87,3.525,-5.864,0x0
38000,0x100,44.08,3.528,-5.938,0x0
38100,0x100,45.37,3.533,-6.095,0x0
38200,0x100,46.66,3.536,-6.313,0x0
38300,0x100,47.87,3.541,-5.982,0x0
38400,0x100,49.08,3.546,-5.342,0x0
38500,0x100,50.29,3.549,-5.930,0x0
38600,0x100,51.49,3.554,-6.004,0x0
38700,0x100,52.62,3.557,-5.154,0x0
38800,0x100,53.75,3.562,-5.503,0x0
38900,0x100,54.80,3.567,-6.073,0x0
39000,0x100,55.85,3.572,-5.751,0x0
39100,0x100,56.89,3.575,-5.864,0x0
39200,0x100,57.86,3.580,-5.346,0x0
39300,0x100,58.75,3.584,-5.586,0x0
39400,0x100,59.63,3.589,-5.093,0x0
39500,0x100,60.44,3.593,-6.021,0x1
39600,0x100,61.25,3.597,-6.078,0x1
39700,0x100,61.97,3.602,-5.481,0x1
39800,0x100,62.62,3.607,-5.877,0x1
39900,0x100,63.26,3.612,-6.283,0x1
40000,0x100,63.82,3.617,-6.139,0x1
40100,0x100,64.31,3.622,-5.316,0x1
40200,0x100,64.71,3.625,-5.316,0x1
40300,0x100,65.11,3.630,-5.982,0x1
40400,0x100,65.44,3.634,-5.228,0x1
40500,0x100,65.68,3.639,-5.237,0x1
40600,0x100,65.84,3.644,-5.072,0x1
40700,0x100,66.00,3.649,-5.507,0x1
40800,0x100,66.00,3.654,-5.925,0x1
40900,0x100,66.00,3.659,-6.309,0x1
41000,0x100,65.92,3.663,-5.224,0x1
41100,0x100,65.84,3.668,-6.261,0x1
41200,0x100,65.60,3.673,-5.098,0x1
41300,0x100,65.36,3.678,-5.925,0x1
41400,0x100,65.03,3.683,-5.904,0x1
41500,0x100,64.63,3.688,-6.161,0x1
41600,0x100,64.23,3.692,-5.956,0x1
41700,0x100,63.66,3.697,-6.091,0x1
41800,0x100,63.10,3.702,-5.089,0x1
41900,0x100,62.53,3.707,-6.235,0x1
42000,0x100,61.81,3.712,-5.215,0x1
42100,0x100,61.08,3.717,-6.287,0x1
42200,0x100,60.28,3.721,-5.882,0x1
42300,0x100,59.47,3.726,-5.751,0x0
42400,0x100,58.59,3.731,-5.525,0x0
42500,0x100,57.70,3.736,-6.004,0x0
42600,0x100,56.65,3.741,-6.060,0x0
42700,0x100,55.68,3.746,-6.317,0x0
42800,0x100,54.64,3.750,-5.895,0x0
42900,0x100,53.51,3.755,-5.546,0x0
43000,0x100,52.38,3.760,-5.472,0x0
43100,0x100,51.25,3.765,-5.908,0x0
43200,0x100,50.12,3.770,-5.882,0x0
43300,0x100,48.92,3.775,-5.912,0x0
43400,0x100,47.63,3.778,-6.265,0x0
43500,0x100,46.42,3.783,-6.148,0x0
43600,0x100,45.13,3.788,-5.268,0x0
43700,0x100,43.92,3.792,-5.220,0x0
43800,0x100,42.63,3.797,-5.821,0x0
43900,0x100,41.34,3.802,-6.156,0x0
44000,0x100,40.05,3.807,-5.359,0x0
44100,0x100,38.76,3.812,-5.564,0x0
44200,0x100,37.47,3.815,-5.660,0x0
44300,0x100,36.18,3.820,-5.372,0x0
44400,0x100,34.89,3.825,-5.634,0x0
44500,0x100,33.68,3.829,-5.285,0x0
44600,0x100,32.40,3.834,-5.159,0x0
44700,0x100,31.19,3.838,-5.843,0x0
44800,0x100,29.98,3.842,-5.024,0x0
44900,0x100,28.85,3.847,-5.159,0x0
45000,0x100,27.72,3.852,-5.498,0x0
45100,0x100,26.59,3.855,-6.278,0x0
45200,0x100,25.47,3.860,-6.165,0x0
45300,0x100,24.50,3.863,-5.137,0x0
45400,0x100,23.45,3.868,-5.211,0x0
45500,0x100,22.48,3.873,-6.021,0x0
45600,0x100,21.60,3.876,-5.098,0x0
45700,0x100,20.71,3.881,-5.830,0x0
45800,0x100,19.90,3.884,-5.503,0x0
45900,0x100,19.18,3.889,-6.256,0x0
46000,0x100,18.45,3.892,-5.760,0x0
46100,0x100,17.81,3.897,-5.877,0x0
46200,0x100,17.16,3.900,-5.224,0x0
46300,0x100,16.60,3.904,-5.207,0x0
46400,0x100,16.12,3.908,-5.647,0x0
46500,0x100,15.71,3.912,-5.525,0x0
46600,0x100,15.31,3.915,-5.738,0x0
46700,0x100,15.07,3.920,-5.481,0x0
46800,0x100,14.83,3.923,-5.045,0x0
46900,0x100,14.67,3.926,-5.986,0x0
47000,0x100,14.51,3.929,-5.028,0x0
47100,0x100,14.51,3.933,-5.324,0x0
47200,0x100,14.51,3.937,-5.307,0x0
47300,0x100,14.59,3.941,-5.895,0x0
47400,0x100,14.75,3.944,-5.864,0x0
47500,0x100,14.91,3.947,-5.355,0x0
47600,0x100,15.23,3.950,-5.059,0x0
47700,0x100,15.55,3.954,-5.694,0x0
47800,0x100,15.96,3.957,-5.241,0x0
47900,0x100,16.36,3.958,-6.300,0x0
48000,0x100,16.92,3.962,-5.847,0x0
48100,0x100,17.49,3.965,-5.978,0x0
48200,0x100,18.13,3.968,-5.755,0x0
48300,0x100,18.78,3.971,-5.542,0x0
48400,0x100,19.50,3.973,-6.317,0x0
48500,0x100,20.31,3.976,-5.067,0x0
48600,0x100,21.19,3.979,-6.300,0x0
48700,0x100,22.08,3.981,-5.869,0x0
48800,0x100,22.97,3.984,-5.376,0x0
48900,0x100,24.01,3.986,-5.965,0x0
49000,0x100,24.98,3.989,-5.307,0x0
49100,0x100,26.03,3.991,-6.204,0x0
49200,0x100,27.16,3.992,-5.359,0x0
49300,0x100,28.29,3.995,-5.546,0x0
49400,0x100,29.41,3.997,-5.734,0x0
49500,0x100,30.62,3.999,-5.333,0x0
49600,0x100,31.83,4.002,-5.350,0x0
49700,0x100,33.04,4.004,-5.433,0x0
49800,0x100,34.33,4.005,-5.564,0x0
49900,0x100,35.54,4.007,-6.178,0x0
50000,0x100,36.83,4.008,-5.376,0x0
50100,0x100,38.12,4.010,-5.577,0x0
50200,0x100,39.41,4.012,-6.156,0x0
50300,0x100,40.70,4.013,-6.291,0x0
50400,0x100,41.99,4.015,-5.159,0x0
50500,0x100,43.27,4.016,-5.093,0x0
50600,0x100,44.56,4.018,-5.342,0x0
50700,0x100,45.77,4.018,-5.390,0x0
50800,0x100,47.06,4.020,-6.056,0x0
50900,0x100,48.27,4.021,-5.045,0x0
51000,0x100,49.48,4.021,-6.174,0x0
51100,0x100,50.69,4.023,-5.324,0x0
51200,0x100,51.90,4.023,-5.080,0x0
51300,0x100,53.03,4.024,-5.368,0x0
51400,0x100,54.07,4.024,-5.385,0x0
51500,0x100,55.20,4.026,-5.938,0x0
51600,0x100,56.25,4.026,-5.986,0x0
51700,0x100,57.22,4.028,-5.398,0x0
51800,0x100,58.18,4.028,-5.224,0x0
51900,0x100,59.07,4.028,-5.268,0x0
52000,0x100,59.96,4.028,-5.873,0x0
52100,0x100,60.76,4.028,-6.235,0x1
52200,0x100,61.49,4.028,-5.873,0x1
52300,0x100,62.21,4.028,-5.163,0x1
52400,0x100,62.86,4.028,-5.943,0x1
52500,0x100,63.42,4.028,-5.699,0x1
52600,0x100,63.99,4.028,-5.307,0x1
52700,0x100,64.47,4.028,-5.324,0x1
52800,0x100,64.87,4.028,-6.026,0x1
52900,0x100,65.19,4.028,-5.259,0x1
53000,0x100,65.52,4.028,-6.087,0x1
53100,0x100,65.76,4.026,-5.133,0x1
53200,0x100,65.92,4.026,-5.760,0x1
53300,0x100,66.00,4.026,-5.455,0x1
53400,0x100,66.00,4.024,-5.764,0x1
53500,0x100,66.00,4.024,-5.603,0x1
53600,0x100,65.92,4.023,-5.398,0x1
53700,0x100,65.76,4.021,-5.751,0x1
53800,0x100,65.52,4.021,-5.429,0x1
53900,0x100,65.27,4.020,-6.296,0x1
54000,0x100,64.95,4.018,-6.113,0x1
54100,0x100,64.47,4.018,-5.581,0x1
54200,0x100,64.07,4.016,-5.390,0x1
54300,0x100,63.50,4.015,-5.782,0x1
54400,0x100,62.94,4.013,-6.117,0x1
54500,0x100,62.29,4.012,-5.255,0x1
54600,0x100,61.57,4.010,-5.856,0x1
54700,0x100,60.84,4.008,-5.198,0x1
54800,0x100,60.04,4.007,-5.677,0x1
54900,0x100,59.15,4.005,-6.322,0x0
55000,0x100,58.26,4.004,-5.629,0x0
55100,0x100,57.38,4.002,-5.189,0x0
55200,0x100,56.33,4.000,-5.891,0x0
55300,0x100,55.36,3.997,-5.686,0x0
55400,0x100,54.23,3.995,-5.904,0x0
55500,0x100,53.19,3.994,-6.095,0x0
55600,0x100,52.06,3.991,-5.960,0x0
55700,0x100,50.85,3.989,-5.590,0x0
55800,0x100,49.72,3.986,-5.215,0x0
55900,0x100,48.43,3.984,-6.274,0x0
56000,0x100,47.22,3.981,-5.342,0x0
56100,0x100,46.01,3.979,-5.350,0x0
56200,0x100,44.73,3.976,-6.287,0x0
56300,0x100,43.44,3.975,-6.012,0x0
56400,0x100,42.15,3.971,-5.651,0x0
56500,0x100,40.86,3.968,-5.973,0x0
56600,0x100,39.57,3.965,-5.320,0x0
56700,0x100,38.28,3.963,-5.956,0x0
56800,0x100,36.99,3.960,-5.808,0x0
56900,0x100,35.78,3.957,-5.368,0x0
57000,0x100,34.49,3.954,-5.899,0x0
57100,0x100,33.20,3.950,-5.525,0x0
57200,0x100,31.99,3.947,-5.830,0x0
57300,0x100,30.78,3.944,-5.838,0x0
57400,0x100,29.58,3.941,-5.350,0x0
57500,0x100,28.45,3.937,-5.472,0x0
57600,0x100,27.32,3.934,-5.302,0x0
57700,0x100,26.19,3.931,-5.311,0x0
57800,0x100,25.14,3.928,-5.485,0x0
57900,0x100,24.10,3.923,-6.239,0x0
58000,0x100,23.13,3.920,-5.978,0x0
